signal,ticker,entry_date,exit_date,entry_price,exit_price,return,hold_days,win
Breakout_50,UPS,2021-04-05,2021-06-18,138.95,159.2235,0.14590501838522707,53,True
Breakout_50,UPS,2021-10-22,2021-12-02,162.1852,160.0442,-0.01320076744672638,28,False
Breakout_50,UPS,2022-02-02,2022-02-18,189.0321,171.8728,-0.09077462141207693,12,False
Breakout_50,UPS,2022-08-11,2022-09-14,169.3179,161.7617,-0.044627339218399786,23,False
Breakout_50,UPS,2022-11-30,2022-12-29,156.4252,147.9922,-0.053910570980574946,20,False
Breakout_50,UPS,2023-04-03,2023-04-26,164.7044,149.6715,-0.0912722408923261,16,False
Breakout_50,UPS,2023-07-12,2023-08-14,161.3198,153.2534,-0.05000251303720893,23,False
Breakout_50,UPS,2025-12-11,2026-03-06,98.7331,101.87,0.03177145067936138,57,True
Breakout_100,UPS,2020-07-02,2020-10-29,91.6081,126.0509,0.3759798755157604,83,True
Breakout_100,UPS,2021-04-12,2021-06-18,141.6466,159.2235,0.12408965222589674,48,True
Breakout_100,UPS,2021-10-27,2021-12-02,177.0687,160.0442,-0.09614602280562812,25,False
Breakout_100,UPS,2022-02-02,2022-02-18,189.0321,171.8728,-0.09077462141207693,12,False
Breakout_100,UPS,2023-04-03,2023-04-26,164.7044,149.6715,-0.0912722408923261,16,False
Breakout_100,UPS,2025-12-19,2026-03-06,99.7194,101.87,0.021567010875700676,51,True
Breakout_50_noSMA,UPS,2020-06-04,2020-10-29,81.8537,126.0509,0.5399521968306955,103,True
Breakout_50_noSMA,UPS,2021-04-05,2021-06-18,138.95,159.2235,0.14590501838522707,53,True
Breakout_50_noSMA,UPS,2021-10-22,2021-12-02,162.1852,160.0442,-0.01320076744672638,28,False
Breakout_50_noSMA,UPS,2022-02-02,2022-02-18,189.0321,171.8728,-0.09077462141207693,12,False
Breakout_50_noSMA,UPS,2022-08-01,2022-09-14,160.7588,161.7617,0.0062388498045165,31,True
Breakout_50_noSMA,UPS,2022-11-30,2022-12-29,156.4252,147.9922,-0.053910570980574946,20,False
Breakout_50_noSMA,UPS,2023-04-03,2023-04-26,164.7044,149.6715,-0.0912722408923261,16,False
Breakout_50_noSMA,UPS,2023-07-12,2023-08-14,161.3198,153.2534,-0.05000251303720893,23,False
Breakout_50_noSMA,UPS,2023-12-15,2024-01-31,142.0629,127.4842,-0.10262133794407968,30,False
Breakout_50_noSMA,UPS,2024-10-25,2024-11-12,126.1105,120.2672,-0.046335023189269076,12,False
Breakout_50_noSMA,UPS,2025-07-02,2025-07-21,99.1862,94.724,-0.04498806968892577,12,False
Breakout_50_noSMA,UPS,2025-10-29,2026-03-06,93.9343,101.87,0.08448122294737193,87,True
Breakout_50,V,2020-05-19,2020-07-14,183.3998,181.8262,-0.008580098887823184,38,False
Breakout_50,V,2020-08-21,2020-09-22,196.5153,190.3556,-0.03134469041096399,21,False
Breakout_50,V,2020-12-31,2021-01-15,210.1889,193.9628,-0.07719786563582687,10,False
Breakout_50,V,2021-03-12,2021-03-22,217.1468,199.093,-0.08314103121079441,6,False
Breakout_50,V,2021-04-29,2021-05-13,226.7376,213.823,-0.056958266264950375,10,False
Breakout_50,V,2021-07-06,2021-08-05,231.1888,228.399,-0.012066913936199852,22,False
Breakout_50,V,2022-01-31,2022-02-24,218.4035,197.2466,-0.09687052472701019,17,False
Breakout_50,V,2022-12-01,2022-12-29,211.7139,200.933,-0.05092177327847125,19,False
Breakout_50,V,2023-01-13,2023-03-02,216.5042,212.9985,-0.016192294930126083,32,False
Breakout_50,V,2023-04-17,2023-05-24,228.7664,217.9781,-0.04715874352428617,27,False
Breakout_50,V,2023-07-03,2023-09-18,232.1312,236.434,0.018536141106359594,53,True
Breakout_50,V,2023-11-20,2024-04-02,245.4633,273.8915,0.11581417268470617,90,True
Breakout_50,V,2024-09-10,2024-09-26,282.7916,267.5309,-0.05396417709664325,12,False
Breakout_50,V,2024-11-07,2025-01-13,304.1249,302.2257,-0.006244533832200805,43,False
Breakout_50,V,2025-01-22,2025-03-12,321.816,333.4742,0.036226564946683526,34,True
Breakout_50,V,2025-05-16,2025-06-20,360.8521,336.9909,-0.06612477343424172,23,False
Breakout_50,V,2025-12-23,2026-01-14,351.2756,327.9837,-0.06630676613239617,14,False
Breakout_100,V,2020-08-21,2020-09-22,196.5153,190.3556,-0.03134469041096399,21,False
Breakout_100,V,2020-12-31,2021-01-15,210.1889,193.9628,-0.07719786563582687,10,False
Breakout_100,V,2021-03-12,2021-03-22,217.1468,199.093,-0.08314103121079441,6,False
Breakout_100,V,2021-04-29,2021-05-13,226.7376,213.823,-0.056958266264950375,10,False
Breakout_100,V,2021-07-06,2021-08-05,231.1888,228.399,-0.012066913936199852,22,False
Breakout_100,V,2023-01-13,2023-03-02,216.5042,212.9985,-0.016192294930126083,32,False
Breakout_100,V,2023-04-17,2023-05-24,228.7664,217.9781,-0.04715874352428617,27,False
Breakout_100,V,2023-07-03,2023-09-18,232.1312,236.434,0.018536141106359594,53,True
Breakout_100,V,2023-11-20,2024-04-02,245.4633,273.8915,0.11581417268470617,90,True
Breakout_100,V,2024-09-10,2024-09-26,282.7916,267.5309,-0.05396417709664325,12,False
Breakout_100,V,2024-11-07,2025-01-13,304.1249,302.2257,-0.006244533832200805,43,False
Breakout_100,V,2025-01-22,2025-03-12,321.816,333.4742,0.036226564946683526,34,True
Breakout_100,V,2025-05-20,2025-06-20,365.6542,336.9909,-0.07838916595870693,21,False
Breakout_100,V,2026-01-07,2026-01-14,356.415,327.9837,-0.0797703042879947,5,False
Breakout_50_noSMA,V,2020-05-19,2020-07-14,183.3998,181.8262,-0.008580098887823184,38,False
Breakout_50_noSMA,V,2020-08-21,2020-09-22,196.5153,190.3556,-0.03134469041096399,21,False
Breakout_50_noSMA,V,2020-12-31,2021-01-15,210.1889,193.9628,-0.07719786563582687,10,False
Breakout_50_noSMA,V,2021-03-12,2021-03-22,217.1468,199.093,-0.08314103121079441,6,False
Breakout_50_noSMA,V,2021-04-29,2021-05-13,226.7376,213.823,-0.056958266264950375,10,False
Breakout_50_noSMA,V,2021-07-06,2021-08-05,231.1888,228.399,-0.012066913936199852,22,False
Breakout_50_noSMA,V,2022-01-31,2022-02-24,218.4035,197.2466,-0.09687052472701019,17,False
Breakout_50_noSMA,V,2022-12-01,2022-12-29,211.7139,200.933,-0.05092177327847125,19,False
Breakout_50_noSMA,V,2023-01-13,2023-03-02,216.5042,212.9985,-0.016192294930126083,32,False
Breakout_50_noSMA,V,2023-04-17,2023-05-24,228.7664,217.9781,-0.04715874352428617,27,False
Breakout_50_noSMA,V,2023-07-03,2023-09-18,232.1312,236.434,0.018536141106359594,53,True
Breakout_50_noSMA,V,2023-11-20,2024-04-02,245.4633,273.8915,0.11581417268470617,90,True
Breakout_50_noSMA,V,2024-09-10,2024-09-26,282.7916,267.5309,-0.05396417709664325,12,False
Breakout_50_noSMA,V,2024-11-07,2025-01-13,304.1249,302.2257,-0.006244533832200805,43,False
Breakout_50_noSMA,V,2025-01-22,2025-03-12,321.816,333.4742,0.036226564946683526,34,True
Breakout_50_noSMA,V,2025-05-16,2025-06-20,360.8521,336.9909,-0.06612477343424172,23,False
Breakout_50_noSMA,V,2025-12-23,2026-01-14,351.2756,327.9837,-0.06630676613239617,14,False
Breakout_50,VDE,2020-11-17,2021-04-13,39.4439,55.3832,0.40410129543357143,99,True
Breakout_50,VDE,2021-06-03,2021-07-08,64.4853,60.6226,-0.059900444188667246,24,False
Breakout_50,VDE,2021-09-27,2021-11-22,62.8616,65.7583,0.04607961864807475,40,True
Breakout_50,VDE,2022-01-10,2022-04-26,74.1443,90.686,0.22310064199418944,73,True
Breakout_50,VDE,2022-05-09,2022-05-10,98.3551,93.1987,-0.052426200975127735,1,False
Breakout_50,VDE,2022-05-18,2022-06-17,101.8712,94.045,-0.07682423022355012,21,False
Breakout_50,VDE,2022-10-24,2022-12-07,108.5103,105.9584,-0.02351773698192139,31,False
Breakout_50,VDE,2023-07-13,2023-10-04,107.4168,113.0872,0.052788897024452774,58,True
Breakout_50,VDE,2024-03-04,2024-05-02,113.657,121.3545,0.06772626162929263,42,True
Breakout_50,VDE,2024-11-12,2024-12-09,126.7512,123.2909,-0.027300145442695323,18,False
Breakout_50,VDE,2025-08-29,2025-10-13,123.746,119.799,-0.031896202673255436,30,False
Breakout_50,VDE,2026-01-06,2026-04-15,131.1059,157.94,0.20467527986970868,68,True
Breakout_100,VDE,2020-11-25,2021-04-13,44.3139,55.3832,0.24979290556258404,93,True
Breakout_100,VDE,2021-06-03,2021-07-08,64.4853,60.6226,-0.059900444188667246,24,False
Breakout_100,VDE,2021-10-11,2021-11-22,69.4619,65.7583,-0.053318493242989096,30,False
Breakout_100,VDE,2022-01-10,2022-04-26,74.1443,90.686,0.22310064199418944,73,True
Breakout_100,VDE,2022-05-09,2022-05-10,98.3551,93.1987,-0.052426200975127735,1,False
Breakout_100,VDE,2022-05-18,2022-06-17,101.8712,94.045,-0.07682423022355012,21,False
Breakout_100,VDE,2022-11-07,2022-12-07,114.9258,105.9584,-0.07802788899908941,21,False
Breakout_100,VDE,2023-08-01,2023-10-04,111.7458,113.0872,0.012003936557850814,45,True
Breakout_100,VDE,2024-03-20,2024-05-02,120.1922,121.3545,0.009670604577235453,30,True
Breakout_100,VDE,2024-11-12,2024-12-09,126.7512,123.2909,-0.027300145442695323,18,False
Breakout_100,VDE,2025-08-29,2025-10-13,123.746,119.799,-0.031896202673255436,30,False
Breakout_100,VDE,2026-01-06,2026-04-15,131.1059,157.94,0.20467527986970868,68,True
Breakout_50_noSMA,VDE,2020-05-21,2020-06-25,41.8292,39.737,-0.05001822702144654,24,False
Breakout_50_noSMA,VDE,2020-11-17,2021-04-13,39.4439,55.3832,0.40410129543357143,99,True
Breakout_50_noSMA,VDE,2021-06-03,2021-07-08,64.4853,60.6226,-0.059900444188667246,24,False
Breakout_50_noSMA,VDE,2021-09-27,2021-11-22,62.8616,65.7583,0.04607961864807475,40,True
Breakout_50_noSMA,VDE,2022-01-10,2022-04-26,74.1443,90.686,0.22310064199418944,73,True
Breakout_50_noSMA,VDE,2022-05-09,2022-05-10,98.3551,93.1987,-0.052426200975127735,1,False
Breakout_50_noSMA,VDE,2022-05-18,2022-06-17,101.8712,94.045,-0.07682423022355012,21,False
Breakout_50_noSMA,VDE,2022-10-24,2022-12-07,108.5103,105.9584,-0.02351773698192139,31,False
Breakout_50_noSMA,VDE,2023-07-13,2023-10-04,107.4168,113.0872,0.052788897024452774,58,True
Breakout_50_noSMA,VDE,2024-03-04,2024-05-02,113.657,121.3545,0.06772626162929263,42,True
Breakout_50_noSMA,VDE,2024-11-12,2024-12-09,126.7512,123.2909,-0.027300145442695323,18,False
Breakout_50_noSMA,VDE,2025-08-29,2025-10-13,123.746,119.799,-0.031896202673255436,30,False
Breakout_50_noSMA,VDE,2026-01-06,2026-04-15,131.1059,157.94,0.20467527986970868,68,True
Breakout_50,VEA,2020-06-04,2020-09-22,32.9814,34.3441,0.0413191245841682,76,True
Breakout_50,VEA,2020-10-13,2020-10-16,35.4982,35.0012,-0.01400086687691382,3,False
Breakout_50,VEA,2020-11-10,2021-02-01,37.0313,40.3767,0.09033786328841042,55,True
Breakout_50,VEA,2021-02-16,2021-03-01,42.4843,41.3285,-0.027205368412592468,9,False
Breakout_50,VEA,2021-04-06,2021-06-21,42.6825,44.2503,0.03672993815440928,53,True
Breakout_50,VEA,2021-09-02,2021-09-21,45.7049,44.6362,-0.02338195140620969,12,False
Breakout_50,VEA,2022-11-25,2023-02-27,38.3724,40.1874,0.047297830521434214,62,True
Breakout_50,VEA,2023-04-14,2023-05-25,42.1436,40.9372,-0.028626657770578823,29,False
Breakout_50,VEA,2023-06-14,2023-06-26,42.6334,41.4253,-0.02833903765685497,7,False
Breakout_50,VEA,2023-07-14,2023-08-04,43.4485,42.3499,-0.0252843620577492,15,False
Breakout_50,VEA,2023-11-27,2024-02-14,42.1966,44.1229,0.04565248977488845,54,True
Breakout_50,VEA,2024-02-23,2024-04-15,45.5984,46.0976,0.010948391672348734,35,True
Breakout_50,VEA,2024-05-10,2024-06-17,47.4313,46.3794,-0.022178199017443,25,False
Breakout_50,VEA,2024-07-12,2024-07-25,48.6796,46.9258,-0.03602721042477619,9,False
Breakout_50,VEA,2024-08-22,2024-09-09,49.1631,48.1676,-0.02024693534005606,11,False
Breakout_50,VEA,2024-09-20,2024-10-22,49.5738,48.395,-0.02377771626084413,22,False
Breakout_50,VEA,2025-01-31,2025-04-01,48.5702,49.3763,0.016597751601100885,41,True
Breakout_50,VEA,2025-04-30,2025-08-01,50.9757,54.7616,0.07426846386157848,64,True
Breakout_50,VEA,2025-08-14,2025-11-19,57.0575,58.6954,0.028704765326107884,68,True
Breakout_50,VEA,2025-12-11,2026-03-06,61.4932,64.5302,0.049387443042338,57,True
Breakout_100,VEA,2020-07-22,2020-09-22,34.1466,34.3441,0.005785643871903723,43,True
Breakout_100,VEA,2020-10-13,2020-10-16,35.4982,35.0012,-0.01400086687691382,3,False
Breakout_100,VEA,2020-11-10,2021-02-01,37.0313,40.3767,0.09033786328841042,55,True
Breakout_100,VEA,2021-02-16,2021-03-01,42.4843,41.3285,-0.027205368412592468,9,False
Breakout_100,VEA,2021-04-06,2021-06-21,42.6825,44.2503,0.03672993815440928,53,True
Breakout_100,VEA,2021-09-03,2021-09-21,45.8254,44.6362,-0.025950222896647168,11,False
Breakout_100,VEA,2022-12-02,2023-02-27,38.7386,40.1874,0.037397473453284036,57,True
Breakout_100,VEA,2023-04-14,2023-05-25,42.1436,40.9372,-0.028626657770578823,29,False
Breakout_100,VEA,2023-06-14,2023-06-26,42.6334,41.4253,-0.02833903765685497,7,False
Breakout_100,VEA,2023-07-14,2023-08-04,43.4485,42.3499,-0.0252843620577492,15,False
Breakout_100,VEA,2023-12-15,2024-02-14,43.6898,44.1229,0.009915093858274604,40,True
Breakout_100,VEA,2024-02-23,2024-04-15,45.5984,46.0976,0.010948391672348734,35,True
Breakout_100,VEA,2024-05-10,2024-06-17,47.4313,46.3794,-0.022178199017443,25,False
Breakout_100,VEA,2024-07-12,2024-07-25,48.6796,46.9258,-0.03602721042477619,9,False
Breakout_100,VEA,2024-08-22,2024-09-09,49.1631,48.1676,-0.02024693534005606,11,False
Breakout_100,VEA,2024-09-20,2024-10-22,49.5738,48.395,-0.02377771626084413,22,False
Breakout_100,VEA,2025-03-06,2025-04-01,50.3841,49.3763,-0.020001284747814596,18,False
Breakout_100,VEA,2025-04-30,2025-08-01,50.9757,54.7616,0.07426846386157848,64,True
Breakout_100,VEA,2025-08-14,2025-11-19,57.0575,58.6954,0.028704765326107884,68,True
Breakout_100,VEA,2025-12-11,2026-03-06,61.4932,64.5302,0.049387443042338,57,True
Breakout_50_noSMA,VEA,2020-05-27,2020-09-22,31.2473,34.3441,0.09910827910234876,82,True
Breakout_50_noSMA,VEA,2020-10-13,2020-10-16,35.4982,35.0012,-0.01400086687691382,3,False
Breakout_50_noSMA,VEA,2020-11-10,2021-02-01,37.0313,40.3767,0.09033786328841042,55,True
Breakout_50_noSMA,VEA,2021-02-16,2021-03-01,42.4843,41.3285,-0.027205368412592468,9,False
Breakout_50_noSMA,VEA,2021-04-06,2021-06-21,42.6825,44.2503,0.03672993815440928,53,True
Breakout_50_noSMA,VEA,2021-09-02,2021-09-21,45.7049,44.6362,-0.02338195140620969,12,False
Breakout_50_noSMA,VEA,2022-11-11,2023-02-27,37.6489,40.1874,0.0674239034593549,71,True
Breakout_50_noSMA,VEA,2023-04-14,2023-05-25,42.1436,40.9372,-0.028626657770578823,29,False
Breakout_50_noSMA,VEA,2023-06-14,2023-06-26,42.6334,41.4253,-0.02833903765685497,7,False
Breakout_50_noSMA,VEA,2023-07-14,2023-08-04,43.4485,42.3499,-0.0252843620577492,15,False
Breakout_50_noSMA,VEA,2023-11-27,2024-02-14,42.1966,44.1229,0.04565248977488845,54,True
Breakout_50_noSMA,VEA,2024-02-23,2024-04-15,45.5984,46.0976,0.010948391672348734,35,True
Breakout_50_noSMA,VEA,2024-05-10,2024-06-17,47.4313,46.3794,-0.022178199017443,25,False
Breakout_50_noSMA,VEA,2024-07-12,2024-07-25,48.6796,46.9258,-0.03602721042477619,9,False
Breakout_50_noSMA,VEA,2024-08-22,2024-09-09,49.1631,48.1676,-0.02024693534005606,11,False
Breakout_50_noSMA,VEA,2024-09-20,2024-10-22,49.5738,48.395,-0.02377771626084413,22,False
Breakout_50_noSMA,VEA,2025-01-31,2025-04-01,48.5702,49.3763,0.016597751601100885,41,True
Breakout_50_noSMA,VEA,2025-04-30,2025-08-01,50.9757,54.7616,0.07426846386157848,64,True
Breakout_50_noSMA,VEA,2025-08-14,2025-11-19,57.0575,58.6954,0.028704765326107884,68,True
Breakout_50_noSMA,VEA,2025-12-11,2026-03-06,61.4932,64.5302,0.049387443042338,57,True
Breakout_50,VFC,2020-09-15,2020-10-29,63.2392,57.0164,-0.09839966391400823,32,False
Breakout_50,VFC,2020-11-18,2021-01-19,71.3103,70.6611,-0.009103917995895716,40,False
Breakout_50,VFC,2021-04-13,2021-05-24,71.7484,66.0289,-0.07971678800021476,29,False
Breakout_50,VFC,2023-12-15,2024-01-05,19.2933,15.962,-0.17266898146078247,13,False
Breakout_50,VFC,2024-07-18,2024-10-22,15.9179,17.5011,0.09945408197548766,67,True
Breakout_50,VFC,2024-10-30,2024-11-20,20.7262,18.4889,-0.10794394147450015,15,False
Breakout_50,VFC,2025-01-22,2025-03-05,24.1306,21.9811,-0.0890769603446846,29,False
Breakout_50,VFC,2025-10-24,2025-10-29,15.8675,14.2243,-0.1035558799325158,3,False
Breakout_50,VFC,2025-11-26,2026-02-26,17.0058,19.5178,0.1477104744820199,61,True
Breakout_100,VFC,2020-09-15,2020-10-29,63.2392,57.0164,-0.09839966391400823,32,False
Breakout_100,VFC,2020-11-18,2021-01-19,71.3103,70.6611,-0.009103917995895716,40,False
Breakout_100,VFC,2024-08-01,2024-10-22,16.4575,17.5011,0.06340648632250212,57,True
Breakout_100,VFC,2024-10-30,2024-11-20,20.7262,18.4889,-0.10794394147450015,15,False
Breakout_100,VFC,2025-01-22,2025-03-05,24.1306,21.9811,-0.0890769603446846,29,False
Breakout_100,VFC,2025-10-24,2025-10-29,15.8675,14.2243,-0.1035558799325158,3,False
Breakout_100,VFC,2025-11-26,2026-02-26,17.0058,19.5178,0.1477104744820199,61,True
Breakout_50_noSMA,VFC,2020-06-04,2020-06-29,52.4483,47.9373,-0.08600773963433916,17,False
Breakout_50_noSMA,VFC,2020-08-28,2020-10-29,55.5116,57.0164,0.02710800770432087,43,True
Breakout_50_noSMA,VFC,2020-11-18,2021-01-19,71.3103,70.6611,-0.009103917995895716,40,False
Breakout_50_noSMA,VFC,2021-04-13,2021-05-24,71.7484,66.0289,-0.07971678800021476,29,False
Breakout_50_noSMA,VFC,2021-11-15,2021-12-01,66.1258,62.9112,-0.04861276806287085,11,False
Breakout_50_noSMA,VFC,2023-08-14,2023-08-23,18.9444,17.4154,-0.08070861201426549,7,False
Breakout_50_noSMA,VFC,2023-12-15,2024-01-05,19.2933,15.962,-0.17266898146078247,13,False
Breakout_50_noSMA,VFC,2024-06-24,2024-07-02,13.7499,12.3721,-0.10021031681651749,6,False
Breakout_50_noSMA,VFC,2024-07-18,2024-10-22,15.9179,17.5011,0.09945408197548766,67,True
Breakout_50_noSMA,VFC,2024-10-30,2024-11-20,20.7262,18.4889,-0.10794394147450015,15,False
Breakout_50_noSMA,VFC,2025-01-22,2025-03-05,24.1306,21.9811,-0.0890769603446846,29,False
Breakout_50_noSMA,VFC,2025-10-24,2025-10-29,15.8675,14.2243,-0.1035558799325158,3,False
Breakout_50_noSMA,VFC,2025-11-26,2026-02-26,17.0058,19.5178,0.1477104744820199,61,True
Breakout_50,VFH,2020-11-10,2021-02-01,59.6493,65.1647,0.09246347982114833,55,True
Breakout_50,VFH,2021-02-16,2021-06-18,71.241,79.7316,0.1191818052991549,86,True
Breakout_50,VFH,2021-08-11,2021-09-21,86.0181,82.7851,-0.03758469226347749,28,False
Breakout_50,VFH,2021-10-08,2021-11-29,87.6135,89.2485,0.018661280100987332,35,True
Breakout_50,VFH,2022-01-10,2022-01-20,93.3051,88.8699,-0.04753453799891261,7,False
Breakout_50,VFH,2022-11-11,2022-12-16,81.9302,76.088,-0.07130758884008148,24,False
Breakout_50,VFH,2023-01-30,2023-03-03,82.5924,81.6618,-0.011266706068272736,23,False
Breakout_50,VFH,2023-06-16,2023-08-17,77.3342,78.8943,0.020173201687268216,42,True
Breakout_50,VFH,2023-11-20,2024-04-15,80.8924,94.9358,0.17360523967285602,99,True
Breakout_50,VFH,2024-05-20,2024-05-30,99.3603,95.8632,-0.03519666910902519,7,False
Breakout_50,VFH,2024-07-12,2024-08-06,99.5787,96.7544,-0.0283625048323215,17,False
Breakout_50,VFH,2024-08-26,2024-12-19,105.237,115.3031,0.09565188097283617,81,True
Breakout_50,VFH,2025-01-31,2025-03-05,124.4246,118.2455,-0.0496611651115596,22,False
Breakout_50,VFH,2025-05-19,2025-08-04,121.8679,124.3562,0.020417743784611364,52,True
Breakout_50,VFH,2025-08-25,2025-10-13,129.4578,126.8549,-0.02010612037577153,34,False
Breakout_50,VFH,2025-12-12,2026-01-21,133.8374,130.4095,-0.025612355036348733,25,False
Breakout_100,VFH,2020-11-10,2021-02-01,59.6493,65.1647,0.09246347982114833,55,True
Breakout_100,VFH,2021-02-16,2021-06-18,71.241,79.7316,0.1191818052991549,86,True
Breakout_100,VFH,2021-08-11,2021-09-21,86.0181,82.7851,-0.03758469226347749,28,False
Breakout_100,VFH,2021-10-08,2021-11-29,87.6135,89.2485,0.018661280100987332,35,True
Breakout_100,VFH,2022-01-10,2022-01-20,93.3051,88.8699,-0.04753453799891261,7,False
Breakout_100,VFH,2022-12-01,2022-12-16,82.7793,76.088,-0.08083321421768241,11,False
Breakout_100,VFH,2023-01-30,2023-03-03,82.5924,81.6618,-0.011266706068272736,23,False
Breakout_100,VFH,2023-12-01,2024-04-15,83.0448,94.9358,0.1431870612597559,91,True
Breakout_100,VFH,2024-05-20,2024-05-30,99.3603,95.8632,-0.03519666910902519,7,False
Breakout_100,VFH,2024-07-12,2024-08-06,99.5787,96.7544,-0.0283625048323215,17,False
Breakout_100,VFH,2024-08-26,2024-12-19,105.237,115.3031,0.09565188097283617,81,True
Breakout_100,VFH,2025-01-31,2025-03-05,124.4246,118.2455,-0.0496611651115596,22,False
Breakout_100,VFH,2025-07-01,2025-08-04,125.4339,124.3562,-0.008591501968082893,23,False
Breakout_100,VFH,2025-08-25,2025-10-13,129.4578,126.8549,-0.02010612037577153,34,False
Breakout_100,VFH,2025-12-12,2026-01-21,133.8374,130.4095,-0.025612355036348733,25,False
Breakout_50_noSMA,VFH,2020-05-28,2020-06-29,52.9685,49.73,-0.061139991767695245,22,False
Breakout_50_noSMA,VFH,2020-11-10,2021-02-01,59.6493,65.1647,0.09246347982114833,55,True
Breakout_50_noSMA,VFH,2021-02-16,2021-06-18,71.241,79.7316,0.1191818052991549,86,True
Breakout_50_noSMA,VFH,2021-08-11,2021-09-21,86.0181,82.7851,-0.03758469226347749,28,False
Breakout_50_noSMA,VFH,2021-10-08,2021-11-29,87.6135,89.2485,0.018661280100987332,35,True
Breakout_50_noSMA,VFH,2022-01-10,2022-01-20,93.3051,88.8699,-0.04753453799891261,7,False
Breakout_50_noSMA,VFH,2022-08-15,2022-09-01,80.4896,75.1212,-0.06669706994276225,13,False
Breakout_50_noSMA,VFH,2022-11-11,2022-12-16,81.9302,76.088,-0.07130758884008148,24,False
Breakout_50_noSMA,VFH,2023-01-30,2023-03-03,82.5924,81.6618,-0.011266706068272736,23,False
Breakout_50_noSMA,VFH,2023-06-16,2023-08-17,77.3342,78.8943,0.020173201687268216,42,True
Breakout_50_noSMA,VFH,2023-11-20,2024-04-15,80.8924,94.9358,0.17360523967285602,99,True
Breakout_50_noSMA,VFH,2024-05-20,2024-05-30,99.3603,95.8632,-0.03519666910902519,7,False
Breakout_50_noSMA,VFH,2024-07-12,2024-08-06,99.5787,96.7544,-0.0283625048323215,17,False
Breakout_50_noSMA,VFH,2024-08-26,2024-12-19,105.237,115.3031,0.09565188097283617,81,True
Breakout_50_noSMA,VFH,2025-01-31,2025-03-05,124.4246,118.2455,-0.0496611651115596,22,False
Breakout_50_noSMA,VFH,2025-05-19,2025-08-04,121.8679,124.3562,0.020417743784611364,52,True
Breakout_50_noSMA,VFH,2025-08-25,2025-10-13,129.4578,126.8549,-0.02010612037577153,34,False
Breakout_50_noSMA,VFH,2025-12-12,2026-01-21,133.8374,130.4095,-0.025612355036348733,25,False
Breakout_50,VGT,2020-05-11,2020-09-14,29.9404,36.6599,0.2244297146044214,87,True
Breakout_50,VGT,2020-12-02,2021-02-26,40.5682,43.1482,0.06359666216207027,58,True
Breakout_50,VGT,2021-04-14,2021-05-11,46.5457,42.9805,-0.07659720717552254,19,False
Breakout_50,VGT,2021-06-23,2021-09-21,47.3122,50.0555,0.057981577746538004,62,True
Breakout_50,VGT,2021-11-01,2021-12-21,52.7098,53.7224,0.01920946913622945,35,True
Breakout_50,VGT,2021-12-28,2022-01-06,56.7493,53.1632,-0.06319222579010997,7,False
Breakout_50,VGT,2023-02-02,2023-08-07,44.7991,53.7828,0.2005328570168441,127,True
Breakout_50,VGT,2023-11-15,2024-04-05,56.2264,63.7478,0.13377081801985868,96,True
Breakout_50,VGT,2024-05-16,2024-07-25,66.4776,69.3596,0.043353106543239095,47,True
Breakout_50,VGT,2024-10-10,2025-01-13,73.7473,74.9651,0.016513250018663772,63,True
Breakout_50,VGT,2025-05-14,2025-11-14,76.443,92.0945,0.20474719111018813,128,True
Breakout_100,VGT,2020-06-10,2020-09-14,32.9393,36.6599,0.11295175921841483,66,True
Breakout_100,VGT,2020-12-07,2021-02-26,41.1704,43.1482,0.04803964317249321,55,True
Breakout_100,VGT,2021-04-14,2021-05-11,46.5457,42.9805,-0.07659720717552254,19,False
Breakout_100,VGT,2021-06-23,2021-09-21,47.3122,50.0555,0.057981577746538004,62,True
Breakout_100,VGT,2021-11-01,2021-12-21,52.7098,53.7224,0.01920946913622945,35,True
Breakout_100,VGT,2021-12-28,2022-01-06,56.7493,53.1632,-0.06319222579010997,7,False
Breakout_100,VGT,2023-02-02,2023-08-07,44.7991,53.7828,0.2005328570168441,127,True
Breakout_100,VGT,2023-11-21,2024-04-05,56.7923,63.7478,0.12247217812123457,92,True
Breakout_100,VGT,2024-05-16,2024-07-25,66.4776,69.3596,0.043353106543239095,47,True
Breakout_100,VGT,2024-10-30,2025-01-13,75.2707,74.9651,-0.0040599420694731325,49,False
Breakout_100,VGT,2025-06-25,2025-11-14,80.8789,92.0945,0.13867058993950354,100,True
Breakout_50_noSMA,VGT,2020-05-11,2020-09-14,29.9404,36.6599,0.2244297146044214,87,True
Breakout_50_noSMA,VGT,2020-12-02,2021-02-26,40.5682,43.1482,0.06359666216207027,58,True
Breakout_50_noSMA,VGT,2021-04-14,2021-05-11,46.5457,42.9805,-0.07659720717552254,19,False
Breakout_50_noSMA,VGT,2021-06-23,2021-09-21,47.3122,50.0555,0.057981577746538004,62,True
Breakout_50_noSMA,VGT,2021-11-01,2021-12-21,52.7098,53.7224,0.01920946913622945,35,True
Breakout_50_noSMA,VGT,2021-12-28,2022-01-06,56.7493,53.1632,-0.06319222579010997,7,False
Breakout_50_noSMA,VGT,2022-08-01,2022-08-31,44.7943,43.3231,-0.03284308540486425,22,False
Breakout_50_noSMA,VGT,2022-12-02,2022-12-19,41.9147,40.0461,-0.04457950490432194,11,False
Breakout_50_noSMA,VGT,2023-02-02,2023-08-07,44.7991,53.7828,0.2005328570168441,127,True
