ticker,entry_date,entry_price,exit_date,exit_price,shares,units,pnl_net,hold_days,entry_reason,exit_reason,return,max_high,trailing_stop_final,earned_mode,pyramid_count,atr_at_entry
BF-B,2022-06-27,66.08712197008813,2022-07-05,66.17048991108128,29,1,-37.58232971119888,5,Breakout_50 | Trend: +5.7%,Rotation -> GIS (+15.0% vs +5.7%),0.0012614854226951078,67.65245858934432,62.569011416851126,False,0,1.7590552766185046
BMY,2022-06-27,66.88544776695042,2022-07-08,63.56728320647831,29,1,-136.22677225369125,8,Breakout_50 | Trend: +19.7%,ATR Stop,-0.04960966355542129,68.03354489729416,64.4698495948219,False,0,1.2077990860642644
MRK,2022-06-28,84.01723510813626,2022-07-21,79.58914313998541,23,1,-141.8461152674696,16,Rotation: Breakout_50 | Trend: +17.7%,ATR Stop,-0.05270456665768131,85.12423611407903,80.26739642377676,False,0,1.8749193421797525
MNST,2022-06-24,46.64500045776367,2022-08-03,48.334999084472656,42,1,30.979942321777344,27,Breakout_50 | Trend: +5.9%,Rotation -> ENPH (+55.5% vs +10.6%),0.036231077502920206,49.904998779296875,46.357502937316895,True,0,1.2467850276402064
LLY,2022-06-27,314.18711862261034,2022-08-08,291.33745472542944,6,1,-177.09798338308542,29,Breakout_50 | Trend: +23.1%,ATR Stop,-0.0727262912539296,324.9433344231639,296.23664892556553,False,0,8.975234848522401
SNPS,2022-07-22,339.92999267578125,2022-08-22,358.32000732421875,5,1,51.9500732421875,21,Breakout_50 | Trend: +6.8%,Rotation -> OXY (+43.4% vs +12.3%),0.054099417658557636,391.1700134277344,362.36000061035156,True,0,9.964283534458705
GIS,2022-07-05,64.76628106678183,2022-08-26,67.20371446045768,30,1,33.12300181027538,38,Rotation: Breakout_50 | Trend: +15.0%,Rotation -> DVN (+33.1% vs +13.7%),0.03763429601836421,67.74714563774069,61.71846845060964,False,0,1.5239063080860926
GWW,2022-08-08,542.2954560195847,2022-08-31,538.2859856414684,3,1,-52.028411134348744,17,Breakout_50 | Trend: +14.7%,ATR Stop,-0.007393516456039473,570.0615609175971,539.1333689557673,True,0,13.636456163473396
DVN,2022-08-26,62.361964934558834,2022-09-02,59.513542223714396,31,1,-128.3011040361776,5,Rotation: Breakout_50 | Trend: +33.1%,ATR Stop,-0.045675640814613616,63.43222400236202,57.4957991797137,False,0,2.4330828774225686
OXY,2022-08-22,64.7030008707308,2022-09-09,61.95091842897601,30,1,-122.56247325264383,13,Rotation: Breakout_50 | Trend: +43.4%,ATR Stop,-0.042534077318193364,72.74845362796275,61.63528102197087,True,0,2.9858771953272365
VRTX,2022-07-08,291.3599853515625,2022-09-12,294.0,6,1,-24.159912109375,45,Breakout_50 | Trend: +26.8%,Rotation -> ALB (+31.9% vs +14.4%),0.009061006250573378,305.95001220703125,273.41284615652904,False,0,8.973569597516741
SRE,2022-09-08,76.95528830355356,2022-09-22,74.00618706668824,25,1,-113.72753092163293,10,Breakout_50 | Trend: +16.4%,ATR Stop,-0.03832226870793409,78.45350285622268,74.26944024526065,False,0,1.3429240291464524
PGR,2022-09-09,117.11039959946054,2022-09-22,111.04744735892716,16,1,-137.00723584853404,9,Breakout_50 | Trend: +16.6%,ATR Stop,-0.051771253972916265,118.30473494585391,112.99463297669016,False,0,2.057883311385187
ALB,2022-09-12,285.751673888608,2022-09-23,252.410955951624,6,1,-240.04430762190412,9,Rotation: Breakout_50 | Trend: +31.9%,ATR Stop,-0.1166772445573877,293.2190481827056,263.49877988233374,False,0,11.126447003137134
GIS,2022-09-22,69.17039387126519,2022-10-03,66.47052573870366,28,1,-115.59630771172294,7,Breakout_50 | Trend: +14.2%,ATR Stop,-0.03903213472495659,70.07610025256831,66.26842114518374,False,0,1.4509863630407303
ENPH,2022-08-03,290.5199890136719,2022-10-10,252.5399932861328,6,1,-267.8799743652344,47,Rotation: Breakout_50 | Trend: +55.5%,ATR Stop,-0.1307310930875456,324.8399963378906,255.67570059640067,False,0,17.422144208635604
REGN,2022-09-09,706.9540508682695,2022-10-24,713.1323177677087,2,1,-27.643466201121555,31,Breakout_50 | Trend: +12.1%,Rotation -> SLB (+28.7% vs +10.8%),0.008739276466201984,755.9430876085632,682.6631502328491,True,0,22.676803637920937
LLY,2022-09-29,324.68198319247136,2022-11-14,350.05766058579826,6,1,112.25406435996138,32,Breakout_50 | Trend: +16.0%,Rotation -> ALB (+37.5% vs +16.6%),0.07815548354059487,359.5154145263064,324.3488996931537,True,0,9.31218295174597
ALB,2022-11-14,307.41745887603287,2022-11-17,270.165410362067,6,1,-263.51229108379516,3,Rotation: Breakout_50 | Trend: +37.5%,ATR Stop,-0.12117740043185987,308.3413792799839,281.23067728935376,False,0,13.093390793339557
COP,2022-10-10,105.66746324953394,2022-12-02,109.21024576198027,18,1,23.770085224034062,38,Breakout_50 | Trend: +24.4%,ATR Stop,0.0335276574595158,123.3782000433047,110.344103446099,True,0,4.23807493011082
MPC,2022-10-05,99.36249768161964,2022-12-06,104.2163107310454,19,1,52.22244793908931,43,Breakout_50 | Trend: +25.3%,ATR Stop,0.048849547492037626,118.95257114812105,107.80140496369079,True,0,3.733588362581489
SLB,2022-10-24,46.00526433571622,2022-12-12,43.396059871310484,43,1,-152.19579196944662,34,Rotation: Breakout_50 | Trend: +28.7%,ATR Stop,-0.05671534556057489,51.50090003473311,45.614687854458985,True,0,1.744791238295915
SLV,2022-12-12,21.579999923706055,2022-12-14,21.93000030517578,91,1,-8.149965286254883,2,Breakout_50 | Trend: +9.5%,Rotation -> APD (+30.5% vs +10.9%),0.016218738772340924,22.200000762939453,20.5257146017892,False,0,0.5271426609584263
BIIB,2022-09-29,269.2900085449219,2022-12-16,280.55999755859375,7,1,38.889923095703125,55,Breakout_50 | Trend: +30.0%,ATR Stop,0.04185075070021349,311.8800048828125,285.0425109863281,True,0,11.766429356166295
ETSY,2022-12-02,136.16000366210938,2022-12-28,120.4000015258789,14,1,-260.64002990722656,17,Breakout_50 | Trend: +32.0%,ATR Stop,-0.11574619353962434,142.52999877929688,122.97914450509208,False,0,6.590429578508649
APD,2022-12-14,297.0719552969985,2022-12-29,284.5726515032952,6,1,-114.99582276221975,10,Rotation: Breakout_50 | Trend: +30.5%,ATR Stop,-0.04207500429048272,300.0640763440438,285.45113466766713,False,0,5.810410314665688
SLV,2022-12-21,22.09000015258789,2023-01-17,22.200000762939453,89,1,-30.209945678710938,16,Breakout_50 | Trend: +13.2%,Rotation -> PVH (+35.7% vs +14.4%),0.0049796563871311594,22.540000915527344,20.85428592136928,False,0,0.6178571156093052
SCHW,2023-01-03,79.73106187341595,2023-01-20,73.17664299934013,24,1,-197.30605297781972,12,Breakout_50 | Trend: +14.6%,ATR Stop,-0.08220659201155334,82.6504958399104,76.36867331244154,False,0,1.6811942804872027
GLD,2023-01-20,179.05999755859375,2023-01-23,178.35000610351562,10,1,-47.09991455078125,1,Breakout_50 | Trend: +8.4%,Rotation -> NFLX (+39.7% vs +8.0%),-0.003965103678982174,179.66000366210938,175.0828574044364,False,0,1.988570077078683
CAT,2022-12-28,230.0355071313626,2023-02-02,237.0169126096095,8,1,15.851243825975189,24,Breakout_50 | Trend: +20.1%,Rotation -> STLD (+45.6% vs +21.3%),0.030349251579931735,252.901661242574,235.17171185136317,True,0,5.209651569658628
TJX,2022-11-17,73.61096957170255,2023-02-03,76.72951590929439,26,1,41.08220477738777,52,Breakout_50 | Trend: +25.6%,Rotation -> ALGN (+47.0% vs +19.4%),0.04236523925356184,79.52281418130205,75.12720482856139,True,0,2.2933727865773403
PVH,2023-01-17,85.26517825444498,2023-02-09,83.53501762667197,23,1,-79.79369443877907,17,Rotation: Breakout_50 | Trend: +35.7%,ATR Stop,-0.020291526543343763,93.97564131417568,83.96009470903694,True,0,2.782039922236246
ALGN,2023-02-03,350.4100036621094,2023-02-13,319.25,5,1,-195.80001831054688,6,Rotation: Breakout_50 | Trend: +47.0%,ATR Stop,-0.0889244123639692,364.760009765625,320.22999354771207,False,0,15.090005057198661
NFLX,2023-01-23,34.172000885009766,2023-02-22,33.75,52,1,-61.94404602050781,21,Rotation: Breakout_50 | Trend: +39.7%,ATR Stop,-0.012349317396713633,37.94300079345703,34.198248863220215,True,0,1.2246428898402624
XOM,2023-02-13,106.29013918903681,2023-02-23,99.97882989961123,16,1,-140.98094863080928,7,Breakout_50 | Trend: +20.9%,ATR Stop,-0.059378126113852625,106.70547529342372,99.23596464726579,False,0,3.5270872708855063
BA,2022-12-06,184.00999450683594,2023-02-27,199.8699951171875,10,1,118.60000610351562,55,Breakout_50 | Trend: +17.9%,ATR Stop,0.08619097377214668,221.3300018310547,203.40999221801758,True,0,5.057141985212054
LIN,2023-02-27,331.8131328169288,2023-03-03,340.21745877310747,5,1,2.0216297808931927,4,Breakout_50 | Trend: +13.7%,Rotation -> GE (+37.4% vs +14.7%),0.02532849102393886,341.32912726531185,315.1536882307619,False,0,8.32972229308349
PANW,2023-02-23,93.80000305175781,2023-03-07,93.88999938964844,21,1,-38.110076904296875,8,Breakout_50 | Trend: +14.4%,Rotation -> GWW (+27.7% vs +13.7%),0.0009594492000279953,96.41999816894531,87.48714447021484,False,0,3.1564292907714844
STLD,2023-02-02,119.50681927737479,2023-03-13,112.60210947240546,15,1,-143.57064707453992,26,Rotation: Breakout_50 | Trend: +45.6%,ATR Stop,-0.057776701335708114,130.1404509206874,115.8589401207467,True,0,4.262991080319542
ETN,2023-02-09,161.7439824226283,2023-03-16,153.02311205572116,12,1,-144.6504444028858,24,Breakout_50 | Trend: +16.0%,ATR Stop,-0.053917742325151785,171.52364946576577,161.65299956872823,True,0,3.8787853306970743
GWW,2023-03-07,680.3771557006467,2023-03-16,645.737993296757,2,1,-109.2783248077792,7,Rotation: Breakout_50 | Trend: +27.7%,ATR Stop,-0.05091170700494563,688.3918301416678,654.5775863106148,False,0,12.89978469501591
AMD,2023-03-16,89.72000122070312,2023-04-18,91.61000061035156,15,1,-11.650009155273438,22,Breakout_50 | Trend: +15.0%,ATR Stop,0.02106553013746848,102.43000030517578,91.50999450683594,True,0,3.6050006321498325
ANET,2023-03-15,37.77750015258789,2023-04-21,38.85749816894531,52,1,16.159896850585938,26,Breakout_50 | Trend: +28.3%,ATR Stop,0.028588392879231872,42.86000061035156,39.32625102996826,True,0,1.0883750915527344
PANW,2023-04-18,101.58499908447266,2023-04-21,96.13500213623047,13,1,-110.84996032714844,3,Breakout_50 | Trend: +18.9%,ATR Stop,-0.05364962344204249,101.72000122070312,97.29642813546317,False,0,2.1442854745047435
TSCO,2023-04-21,47.33807174721369,2023-04-25,47.15589847533967,26,1,-44.73650506872454,2,Breakout_50 | Trend: +17.4%,Rotation -> ALGN (+41.1% vs +17.6%),-0.0038483458482810873,47.66065464881313,45.27733827799211,False,0,1.0303667346107892
MSC,2023-04-21,8.609999656677246,2023-04-26,7.199999809265137,229,1,-362.88996505737305,3,Breakout_50 | Trend: +109.5%,ATR Stop,-0.1637630550099527,8.65999984741211,7.30285678591047,False,0,0.653571435383388
GE,2023-03-03,67.41825795863205,2023-04-27,76.21633499815997,29,1,215.14423414630943,38,Rotation: Breakout_50 | Trend: +37.4%,ATR Stop,0.13049991657936966,80.1363580274263,76.00227971559727,True,0,1.4889643401534574
ALGN,2023-04-25,359.8299865722656,2023-04-28,317.0199890136719,3,1,-168.42999267578125,3,Rotation: Breakout_50 | Trend: +41.1%,ATR Stop,-0.11897284594427793,362.2300109863281,339.8599766322545,False,0,9.98500497000558
SBUX,2023-04-27,103.42973218792471,2023-05-04,96.81854328807002,19,1,-165.6125890972392,5,Breakout_50 | Trend: +17.0%,ATR Stop,-0.06391961730929185,107.22744352970597,101.88835425094179,True,0,1.4989252633649863
MRK,2023-04-26,105.08700423555116,2023-05-22,105.34242751180814,16,1,-35.91322757988837,18,Breakout_50 | Trend: +16.6%,Rotation -> ISRG (+27.3% vs +12.8%),0.002430588616689988,109.14636182163629,103.26714104110451,True,0,1.6641373818030283
ISRG,2023-05-22,312.8299865722656,2023-05-24,300.010009765625,6,1,-116.91986083984375,2,Rotation: Breakout_50 | Trend: +27.3%,ATR Stop,-0.04098065197365319,317.80999755859375,304.67142159598217,False,0,4.079282488141741
AVGO,2023-05-24,65.48490242543386,2023-05-31,76.38816625688773,29,1,276.1946511121622,4,Breakout_50 | Trend: +24.2%,ATR Stop,0.16650042112942232,88.58105447272783,78.92465272934105,True,0,1.282358591125266
LLY,2023-05-04,421.98185804747345,2023-06-14,435.67039615796125,4,1,14.754152441951192,28,Breakout_50 | Trend: +26.8%,Rotation -> CCL (+56.5% vs +25.2%),0.03243868865316912,446.1235689476956,417.5807855468511,True,0,10.837536633140084
SNPS,2023-05-31,460.45001220703125,2023-06-22,423.7799987792969,4,1,-186.6800537109375,15,Breakout_50 | Trend: +34.7%,ATR Stop,-0.07963951016521309,462.3399963378906,432.8114449637277,False,0,13.819283621651786
EWZ,2023-06-22,27.807232928874143,2023-07-05,27.32414121946751,61,1,-69.46859427380461,8,Breakout_50 | Trend: +18.3%,Rotation -> TSLA (+43.9% vs +16.3%),-0.017372879590079826,27.93436009092478,26.805018280648433,False,0,0.5011073241128557
MSFT,2023-04-28,296.9770107869876,2023-07-27,333.33039238314757,3,1,69.06014478847993,61,Breakout_50 | Trend: +19.6%,ATR Stop,0.12241143346356576,359.0781209733801,332.58390979163687,True,0,7.116460992812547
CCL,2023-06-14,15.4386350895392,2023-08-07,17.309984280631614,128,1,199.5326964598289,36,Rotation: Breakout_50 | Trend: +56.5%,ATR Stop,0.12121208774215986,19.460044454962592,17.225373758692804,True,0,0.630656404458034
TSLA,2023-07-05,278.82000732421875,2023-08-08,247.4499969482422,5,1,-196.8500518798828,24,Rotation: Breakout_50 | Trend: +43.9%,ATR Stop,-0.11250989725245486,299.2900085449219,253.53143528529577,False,0,12.644286019461495
NVDA,2023-02-24,23.200517108251855,2023-08-10,42.127077761381095,60,1,1095.5936391877544,115,Breakout_50 | Trend: +45.1%,ATR Stop,0.8157818450692,48.05044077711324,43.21771968470631,True,0,1.1699795367658188
META,2023-03-16,196.71625735908384,2023-08-17,290.76815881578875,10,1,900.5190145670491,106,Breakout_50 | Trend: +32.2%,ATR Stop,0.478109449210512,323.66007368157807,293.84897146301876,True,0,6.812960870840262
TJX,2023-08-17,86.20680766592349,2023-08-23,86.16807682085563,22,1,-40.852078591492926,4,Breakout_50 | Trend: +13.2%,Rotation -> LLY (+41.3% vs +12.4%),-0.0004492782660269201,87.00053598243575,83.45992241004598,False,0,1.3734426279387566
AMZN,2023-08-07,140.99000549316406,2023-08-25,132.47000122070312,14,1,-159.28005981445312,14,Breakout_50 | Trend: +31.8%,ATR Stop,-0.060429845666429394,142.5399932861328,132.6071493966239,False,0,4.191428048270089
BKR,2023-08-10,34.121635286684636,2023-09-01,34.56599569334579,58,1,-14.227096413653058,16,Breakout_50 | Trend: +21.4%,Rotation -> ADBE (+39.1% vs +19.2%),0.013022834425364005,34.43362784910769,32.74867094516355,False,0,0.68648217076054
FDX,2023-07-27,253.75788943866607,2023-09-06,243.088288539316,4,1,-82.67840359740023,28,Breakout_50 | Trend: +31.9%,ATR Stop,-0.04204638099312741,255.83513015459516,242.71462183947924,False,0,5.521633799593417
ORCL,2023-09-06,119.20456847750407,2023-09-13,104.92638104369331,16,1,-268.4509989409721,5,Breakout_50 | Trend: +27.1%,ATR Stop,-0.1197788609629109,123.42796650546748,112.84455616377147,False,0,3.180006156866295
ETN,2023-08-29,217.96211555831258,2023-09-14,216.32560495306038,9,1,-54.72859544726978,11,Breakout_50 | Trend: +28.7%,ATR Stop,-0.007508234176660689,232.8260750944891,217.9064719097206,True,0,3.625022253384064
ADBE,2023-09-01,564.7999877929688,2023-09-18,524.22998046875,3,1,-161.71002197265625,10,Rotation: Breakout_50 | Trend: +39.1%,ATR Stop,-0.0718307510641979,570.239990234375,537.0114179338727,False,0,13.894284929547991
INTC,2023-09-13,38.161742772262606,2023-09-20,35.62418458541059,51,1,-169.41546752945288,5,Breakout_50 | Trend: +27.3%,ATR Stop,-0.06649481922236555,38.50598755520661,35.86023530656011,False,0,1.150753732851251
AMZN,2023-09-14,145.0800018310547,2023-09-20,138.5500030517578,13,1,-124.88998413085938,4,Breakout_50 | Trend: +30.8%,ATR Stop,-0.04500964086629278,145.86000061035156,138.64143589564733,False,0,3.219282967703683
LLY,2023-08-23,547.0893983490398,2023-09-22,539.3162425062029,3,1,-63.3194675285107,21,Rotation: Breakout_50 | Trend: +41.3%,ATR Stop,-0.01420820046283855,591.4288666702861,555.2949443512712,True,0,15.303158646358545
AIG,2023-09-20,59.38040272583438,2023-10-02,57.2857379038176,33,1,-109.1239391265538,8,Breakout_50 | Trend: +9.5%,ATR Stop,-0.035275355603229475,59.65526536298054,57.599375171636886,False,0,0.8905137770987481
BKNG,2023-08-08,125.36168980288095,2023-10-04,118.37817178021932,12,1,-123.80221627193953,40,Breakout_50 | Trend: +33.5%,ATR Stop,-0.05570695508047574,127.68312728575722,118.58161400756285,False,0,3.3900378976590457
XOM,2023-09-28,110.16648396398011,2023-10-05,100.81911547533322,14,1,-170.8631588410565,5,Breakout_50 | Trend: +11.2%,ATR Stop,-0.08484766103366881,110.82758714960929,105.90994550089137,False,0,2.1282692315443725
PGR,2023-09-20,130.5618236403996,2023-10-10,131.32357530644154,15,1,-28.57372500937103,14,Breakout_50 | Trend: +6.7%,Rotation -> ZS (+29.0% vs +6.7%),0.005834413497011193,131.97011455603356,125.94364059223268,False,0,2.309091524083464
UNH,2023-10-03,487.77134057252107,2023-10-11,495.0123704975241,3,1,-18.2769102249909,6,Breakout_50 | Trend: +5.7%,Rotation -> PANW (+25.7% vs +7.7%),0.01484513197619175,501.87332616810704,471.91549377355204,False,0,7.927923399484513
PANW,2023-10-11,128.5,2023-10-23,120.6050033569336,14,1,-150.5299530029297,8,Rotation: Breakout_50 | Trend: +25.7%,ATR Stop,-0.061439662591956434,132.9499969482422,122.16285705566406,False,0,3.1685714721679688
CHTR,2023-09-19,450.010009765625,2023-10-26,404.7099914550781,4,1,-221.2000732421875,27,Breakout_50 | Trend: +22.7%,ATR Stop,-0.10066446818403019,458.29998779296875,426.1071559361049,False,0,11.951426914760045
SNPS,2023-10-09,468.0,2023-10-26,458.4200134277344,2,1,-59.15997314453125,13,Breakout_50 | Trend: +18.0%,ATR Stop,-0.020470056778345347,502.6600036621094,459.12001037597656,True,0,11.736428397042411
ZS,2023-10-10,169.02000427246094,2023-10-27,156.24000549316406,11,1,-180.57998657226562,13,Rotation: Breakout_50 | Trend: +29.0%,ATR Stop,-0.0756123444340675,177.69000244140625,155.6721431187221,False,0,6.673930576869419
CL,2023-11-01,70.91488596294828,2023-11-07,70.84883883193223,27,1,-41.78327253743332,4,Breakout_50 | Trend: +1.5%,Rotation -> MSFT (+15.9% vs +1.6%),-0.0009313577836190801,71.18853796827212,68.23648350460002,False,0,1.3392012291741264
GLD,2023-10-23,183.50999450683594,2023-11-17,183.9600067138672,9,1,-35.94989013671875,19,Breakout_50 | Trend: +2.4%,Rotation -> INTC (+33.5% vs +2.2%),0.0024522490354850213,186.36000061035156,179.47284807477678,False,0,2.018573216029576
VZ,2023-11-01,30.077357425937805,2023-11-20,30.81633827240818,8,1,-34.08815322823699,13,Breakout_50 | Trend: +1.0%,Rotation -> MU (+19.6% vs +4.7%),0.024569340850173926,30.9012802996715,28.44286382960399,False,0,0.8172467981669076
MU,2023-11-20,76.62460999709432,2023-12-07,73.33532271755506,2,1,-46.57857455907853,12,Rotation: Breakout_50 | Trend: +19.6%,ATR Stop,-0.04292729554726604,78.28907099749016,72.83004678643603,False,0,1.897281605329145
MSFT,2023-11-07,352.59798560610096,2023-12-12,364.5697890781994,5,1,19.859017360492146,24,Rotation: Breakout_50 | Trend: +15.9%,Rotation -> PVH (+34.2% vs +15.6%),0.03395312497749936,377.79204546279357,357.11286017716117,True,0,7.807952898266381
CCL,2023-12-07,17.46924726014108,2024-01-03,16.68288409223127,9,1,-47.07726851118831,17,Breakout_50 | Trend: +31.1%,ATR Stop,-0.04501414149103189,19.649171807559114,17.446852697016276,True,0,0.5560013897064294
EXR,2024-01-03,147.48795618914355,2024-01-12,137.89186821860534,1,1,-49.59608797053821,7,Breakout_50 | Trend: +21.2%,ATR Stop,-0.06506353615906002,147.84168727996428,139.90831414127166,False,0,3.789821023935936
INTC,2023-11-17,42.34290702568293,2024-01-18,46.408459938119755,41,1,126.68766940990969,40,Rotation: Breakout_50 | Trend: +33.5%,ATR Stop,0.09601496916522234,50.60229297367966,46.17903300665229,True,0,1.0794691919759996
ANET,2023-11-01,50.73249816894531,2024-02-20,64.51750183105469,39,1,497.6151428222656,74,Breakout_50 | Trend: +23.5%,ATR Stop,0.27171939406972734,73.16500091552734,65.87687683105469,True,0,2.1482320513044084
CRWD,2023-10-09,176.5,2024-02-22,304.92999267578125,11,1,1372.7299194335938,93,Breakout_50 | Trend: +29.6%,ATR Stop,0.7276486837154745,338.4530029296875,299.6862487792969,True,0,5.808571951729911
PANW,2024-01-12,162.2550048828125,2024-02-22,137.06500244140625,1,1,-65.19000244140625,27,Breakout_50 | Trend: +35.3%,ATR Stop,-0.15524946339621104,190.4199981689453,173.95624923706055,True,0,3.633214678083147
TPR,2024-02-22,45.062203142653175,2024-02-23,45.672056618517765,43,1,-13.776300537822642,1,Breakout_50 | Trend: +30.9%,Rotation -> NVDA (+67.4% vs +33.1%),0.013533592086786728,45.67205262349856,42.331493501877794,False,0,1.3653548203876913
LLY,2024-02-20,779.1315069955874,2024-03-12,730.7662588997342,2,1,-136.73049619170638,15,Breakout_50 | Trend: +43.7%,ATR Stop,-0.06207584683919998,789.763372094617,734.0257227856727,False,0,22.552892104957355
AMD,2024-01-18,166.1999969482422,2024-03-15,184.8300018310547,11,1,164.9300537109375,40,Breakout_50 | Trend: +42.9%,ATR Stop,0.11209389425328475,227.3000030517578,194.24750137329102,True,0,5.880002702985491
PVH,2023-12-12,111.86177943180995,2024-04-03,107.62783279357339,15,1,-103.5091995735484,76,Rotation: Breakout_50 | Trend: +34.2%,ATR Stop,-0.03784980589207898,140.6505695598191,130.10302535852998,True,0,3.2779181124048438
RL,2024-02-22,179.83019395242795,2024-04-04,170.48441828014214,11,1,-142.80353239514392,29,Breakout_50 | Trend: +47.0%,ATR Stop,-0.05197000273912922,186.01019827643046,168.87751423356008,False,0,5.476339859433939
MSC,2024-04-03,9.109999656677246,2024-04-05,7.420000076293945,203,1,-383.06991481781006,2,Breakout_50 | Trend: +40.2%,ATR Stop,-0.18551038903109096,9.109999656677246,8.232857022966657,False,0,0.4385713168552944
GD,2024-04-05,280.4559104831471,2024-04-08,283.3275376344937,5,1,-25.641864243266923,1,Breakout_50 | Trend: +21.1%,Rotation -> GE (+55.7% vs +21.7%),0.010239139358481086,282.81058332722455,273.78841911131434,False,0,3.3337456859163654
NVDA,2024-02-23,80.74064650613892,2024-04-10,83.87866326448999,24,1,35.31240220042571,32,Rotation: Breakout_50 | Trend: +67.4%,ATR Stop,0.03886539053303806,97.34505496163638,86.4664376624992,True,0,3.4991454268229307
PGR,2024-03-15,183.5542323387628,2024-04-12,191.39882374863333,10,1,38.445914098705316,19,Breakout_50 | Trend: +33.3%,ATR Stop,0.04273718622511935,195.30044680848252,186.4420273859683,True,0,2.97604409987789
MPC,2024-03-12,173.8448813861071,2024-04-17,196.49692209126482,10,1,186.5204070515773,25,Breakout_50 | Trend: +26.5%,ATR Stop,0.13030030291687367,211.95940961045727,197.19914213895407,True,0,4.143955299834508
MU,2024-04-04,129.2732234167256,2024-04-18,115.19200261143003,14,1,-237.1370912741382,10,Breakout_50 | Trend: +66.1%,ATR Stop,-0.10892604387146221,129.63071644138756,117.86698875166067,False,0,5.70311733253247
AMZN,2024-04-12,187.72000122070312,2024-04-19,178.74000549316406,10,1,-129.79995727539062,5,Breakout_50 | Trend: +27.6%,ATR Stop,-0.04783718127607106,188.69000244140625,180.9414280482701,False,0,3.389286586216518
ELV,2024-04-19,514.149460886762,2024-04-24,513.4834307492871,3,1,-41.99809041242463,3,Breakout_50 | Trend: +11.5%,Rotation -> AXP (+32.8% vs +12.8%),-0.0012954018007257373,519.9021264495431,492.7814482528338,False,0,10.684006316964075
PGR,2024-04-22,197.8953381061134,2024-04-30,190.3314091463541,9,1,-108.07536063783365,6,Breakout_50 | Trend: +33.3%,ATR Stop,-0.0382218653160159,198.95356117498497,190.70746870746805,False,0,3.5939346993226775
WFC,2024-04-19,56.376302606952166,2024-05-24,57.69987081393377,35,1,6.3248872443561766,25,Breakout_50 | Trend: +26.3%,Rotation -> NVDA (+66.8% vs +23.4%),0.023477385812427976,60.11203520878405,57.098747806934675,True,0,1.1671122281844053
TSCO,2024-04-30,53.66529618547085,2024-05-28,54.66703973382759,34,1,-5.940719355870755,19,Breakout_50 | Trend: +25.2%,Rotation -> QCOM (+49.3% vs +24.4%),0.01866650553636462,55.70471509723384,51.02328504291397,False,0,1.3210055712784425
QCOM,2024-05-28,208.08717502433026,2024-05-31,200.06219453912587,9,1,-112.22482436683956,3,Rotation: Breakout_50 | Trend: +49.3%,ATR Stop,-0.038565473745636125,208.2787544599134,198.3999454798634,False,0,4.843614772233443
TMUS,2024-05-31,165.53721540397643,2024-06-03,169.8291785723511,10,1,2.919631683746786,1,Breakout_50 | Trend: +11.2%,Rotation -> NEE (+30.7% vs +14.2%),0.02592748197377004,170.58829759921335,163.1517560079663,True,0,1.8386394559374273
FCX,2024-04-10,48.56183598441671,2024-06-05,48.725310149081444,40,1,-33.46103341341063,39,Breakout_50 | Trend: +30.3%,ATR Stop,0.0033663093940103916,53.83172391793051,48.50848661102223,True,0,1.2825474075979255
BBY,2024-06-05,79.80308854077668,2024-06-06,80.18397330581175,24,1,-30.85876563915849,1,Breakout_50 | Trend: +20.7%,Rotation -> MU (+49.7% vs +22.1%),0.004772807318609518,80.67366685824528,74.9358793570612,False,0,2.433604591857745
NEE,2024-06-03,75.57379183661648,2024-06-10,71.74281125560157,23,1,-128.112553363343,5,Rotation: Breakout_50 | Trend: +30.7%,ATR Stop,-0.05069191961807529,75.81144527006497,72.84555173141798,False,0,1.3641200525992454
AXP,2024-04-24,233.16130614382342,2024-06-12,222.55370413834618,6,1,-103.64561203286348,34,Rotation: Breakout_50 | Trend: +32.8%,ATR Stop,-0.045494692841247186,239.16966474527536,222.152525719692,False,0,5.5043902120657195
GE,2024-04-08,155.32516471595702,2024-06-14,152.3900283956019,9,1,-66.41622688319615,48,Rotation: Breakout_50 | Trend: +55.7%,ATR Stop,-0.01889672111870999,168.77328706173023,157.26892735202304,True,0,4.729039406812309
NVDA,2024-05-24,104.39008586204577,2024-06-25,121.14159285282038,18,1,261.52712583394305,20,Rotation: Breakout_50 | Trend: +66.8%,ATR Stop,0.16047028654533513,140.69216665961412,121.45520388211519,True,0,3.301922712589994
AVGO,2024-06-14,165.30926056498305,2024-06-25,157.30780336741915,11,1,-128.01602917320284,6,Breakout_50 | Trend: +49.0%,ATR Stop,-0.04840295800862604,181.45545363933093,158.6782261716899,True,0,5.356368435513436
MU,2024-06-06,132.9077305266141,2024-06-28,131.8948381875337,14,1,-54.18049274712553,15,Rotation: Breakout_50 | Trend: +49.7%,ATR Stop,-0.007621018996164186,156.44265698154936,137.7760916288219,True,0,4.687123073158138
CL,2024-06-25,94.52395745905133,2024-07-02,91.18220667610102,20,1,-106.83501565900627,5,Breakout_50 | Trend: +20.5%,ATR Stop,-0.03535347940121947,94.60034220324586,92.20109363533831,False,0,1.1614319118565126
MSFT,2024-07-02,447.1542284209129,2024-07-10,455.0672233776237,4,1,-8.348020173156783,5,Breakout_50 | Trend: +17.4%,Rotation -> AMAT (+38.6% vs +17.1%),0.01769634379765317,462.1020709028193,440.2820814370808,True,0,6.754398573856711
