ticker,trough_date,peak_date,wait_days,decision_date,rem_ret_pct,rest_dd_pct,rem_tq,total_ret,dist_sma200_dec,atr_pct_dec,snap_atr_pct,delta_atr_pct,snap_bb_width,delta_bb_width,snap_dist_sma200,delta_dist_sma200,snap_rsi14,delta_rsi14,snap_vol_spike,delta_vol_spike,snap_dist_sma50,delta_dist_sma50,snap_dist_sma20,delta_dist_sma20,snap_macd_hist_norm,delta_macd_hist_norm,wait_days_key
ABT,2020-06-24,2020-08-27,0,2020-06-24,27.97,3.37,8.2889,27.97,0.0253,0.0321,0.032122400647108425,0.0,0.0864410961167494,0.0,0.025274277358195603,0.0,42.635345092643405,0.0,0.9218390252541777,0.0,-0.0488454038522271,0.0,-0.03750731041281381,0.0,-0.0022320415021874827,0.0,0
ABT,2020-12-09,2021-02-12,0,2020-12-09,21.09,3.12,6.7712,21.09,0.1034,0.017,0.016997202179500636,0.0,0.09045970718827742,0.0,0.10338305350702727,0.0,41.72033778509563,0.0,1.2521478225222633,0.0,-0.02329482946737172,0.0,-0.027749214845279598,0.0,-0.0038133829702238706,0.0,0
ABT,2025-01-15,2025-03-03,0,2025-01-15,26.21,2.91,9.014,26.21,0.0153,0.0147,0.014703581755202222,0.0,0.035759178463661875,0.0,0.015343737324990534,0.0,39.48880583363555,0.0,1.315775451338306,0.0,-0.030826082878163883,0.0,-0.015094550195428342,0.0,-0.0006340891537060994,0.0,0
ADBE,2020-08-11,2020-09-02,0,2020-08-11,22.65,3.44,6.5873,22.65,0.2198,0.0267,0.02673627401437018,0.0,0.08732235552802019,0.0,0.2197663355782946,0.0,47.66472620464252,0.0,0.8743687377054837,0.0,0.010575972190946097,0.0,-0.013512253436158228,0.0,-0.002600852145389648,0.0,0
ADBE,2021-10-04,2021-11-19,0,2021-10-04,23.26,4.59,5.0715,23.26,0.04,0.0298,0.02984066876808098,0.0,0.25667727278127606,0.0,0.04000029960119233,0.0,21.255598163799817,0.0,1.4393696740698114,0.0,-0.1198827989331736,0.0,-0.11030717927355543,0.0,-0.01709782840384862,0.0,0
ADBE,2023-10-27,2023-12-12,0,2023-10-27,24.71,4.43,5.5757,24.71,0.1496,0.0319,0.03187521700887646,0.0,0.1396502782097198,0.0,0.14960081346901238,0.0,36.96531982723437,0.0,1.1716643709014705,0.0,-0.048973780393064215,0.0,-0.05014712255407115,0.0,-0.008076932039382503,0.0,0
ADI,2020-10-28,2021-01-19,0,2020-10-28,38.45,3.46,11.101,38.45,0.0408,0.0248,0.024843938894572915,0.0,0.12040333470438946,0.0,0.04079193199701032,0.0,40.81923362774806,0.0,1.135801972362778,0.0,-0.0150981065405086,0.0,-0.03968811572190883,0.0,-0.0058638795584646415,0.0,0
ADI,2021-05-18,2021-06-30,0,2021-05-18,18.51,3.71,4.9874,18.51,0.0507,0.0283,0.02833343414115502,0.0,0.12827541189522015,0.0,0.050658608718371564,0.0,38.73303821135942,0.0,1.0765324591233767,0.0,-0.05583565081465978,0.0,-0.04891043057764192,0.0,-0.006103193357296026,0.0,0
ADI,2023-01-05,2023-02-15,0,2023-01-05,22.85,3.92,5.8255,22.85,0.0209,0.0261,0.026131036660033656,0.0,0.10043823098774536,0.0,0.020874832718298122,0.0,44.129968634893935,0.0,1.561135120035493,0.0,-0.002825255645673358,0.0,-0.03792225306230479,0.0,-0.006121301756805582,0.0,0
ADI,2023-05-25,2023-07-31,0,2023-05-25,16.3,4.88,3.3421,16.3,0.0261,0.0319,0.031945845309032966,0.0,0.12046181351391952,0.0,0.026128150967251584,0.0,35.209893684275215,0.0,2.8608770540401354,0.0,-0.07366105430802644,0.0,-0.05865964952394791,0.0,-0.00475875425102803,0.0,0
ADI,2024-08-05,2024-08-30,0,2024-08-05,17.09,2.46,6.9561,17.09,0.0067,0.0444,0.04441844021778159,0.0,0.21631104386742245,0.0,0.006682124108439548,0.0,32.288464814597646,0.0,1.2954376817673192,0.0,-0.13049214283489602,0.0,-0.12469670181699423,0.0,-0.016455163853772665,0.0,0
ADI,2025-08-05,2025-08-26,0,2025-08-05,15.84,3.03,5.2343,15.84,0.0233,0.0236,0.023625023698659386,0.0,0.15303867648318706,0.0,0.0233410421249229,0.0,33.245380715708436,0.0,0.9076597520703517,0.0,-0.04368030487190703,0.0,-0.05695137586636971,0.0,-0.009816580427729467,0.0,0
ADI,2025-11-20,2026-02-25,0,2025-11-20,60.78,4.36,13.9467,60.78,0.0042,0.0291,0.02910110572038307,0.0,0.07843442773694335,0.0,0.0041671680730027225,0.0,39.573907441816196,0.0,1.2392912101793794,0.0,-0.05789983530959134,0.0,-0.03751017025765889,0.0,-0.002207581852339085,0.0,0
ADI,2026-03-30,2026-04-23,0,2026-03-30,33.25,1.52,21.9201,33.25,0.1428,0.0302,0.03015269562033999,0.0,0.1374384353229862,0.0,0.14283616331441235,0.0,37.774838715299516,0.0,0.9882720638819709,0.0,-0.06062546978629118,0.0,-0.04236225963272048,0.0,-0.0038702872553877366,0.0,0
AEP,2024-04-16,2024-05-17,0,2024-04-16,17.69,1.84,9.606,17.69,0.0054,0.0209,0.020859928477916075,0.0,0.07648776013820428,0.0,0.005397507778649701,0.0,34.00508933212559,0.0,1.1995423784396149,0.0,-0.032983252698930994,0.0,-0.046956988477332505,0.0,-0.0072572489697798085,0.0,0
AEP,2024-06-25,2024-09-16,0,2024-06-25,21.88,4.28,5.1133,21.88,0.08,0.0169,0.016885049682465462,0.0,0.04443171250214046,0.0,0.0800294595176018,0.0,41.694114480583785,0.0,0.6456238311818862,0.0,-0.011109290191350756,0.0,-0.016519590723738122,0.0,-0.002764635392070903,0.0,0
AEP,2025-05-14,2025-08-04,0,2025-05-14,16.64,2.49,6.6953,16.64,0.0016,0.0206,0.020618149602317587,0.0,0.10324989037730822,0.0,0.001566223201315671,0.0,30.63226609286704,0.0,1.5215031534841728,0.0,-0.05697459267873531,0.0,-0.06243721274193723,0.0,-0.009622655078754636,0.0,0
AEP,2025-09-18,2025-11-28,0,2025-09-18,17.2,2.89,5.9606,17.2,0.0411,0.0145,0.014542069945154485,0.0,0.08735869370486518,0.0,0.04114815827405275,0.0,36.225138302961255,0.0,0.8343693513503644,0.0,-0.03039683416255098,0.0,-0.03135527119181299,0.0,-0.0039979981079567035,0.0,0
AEP,2026-01-07,2026-03-16,0,2026-01-07,18.92,2.78,6.8153,18.92,0.0405,0.0121,0.012137211043869113,0.0,0.025783189114346176,0.0,0.040530670735671036,0.0,39.08227771437029,0.0,0.7854484689591195,0.0,-0.03777273954702155,0.0,-0.01138171802052749,0.0,0.0002208099818089282,0.0,0
AFL,2020-12-22,2021-03-15,0,2020-12-22,22.03,4.06,5.4278,22.03,0.1702,0.0223,0.022276801927538607,0.0,0.07714782622796412,0.0,0.17024143845355877,0.0,46.619465376495214,0.0,1.003233315928577,0.0,0.049670577642514556,0.0,-0.041359932171883836,0.0,-0.011620087516072117,0.0,0
AFL,2021-03-23,2021-06-04,0,2021-03-23,16.8,3.68,4.5671,16.8,0.2207,0.0238,0.023766190443664643,0.0,0.10512183797257005,0.0,0.2207045563887797,0.0,49.53249195576216,0.0,0.8360199095849126,0.0,0.03492255914390029,0.0,-0.013521501778023757,0.0,-0.0042581933534830375,0.0,0
AFL,2021-12-01,2022-02-08,0,2021-12-01,23.05,5.0,4.614,23.05,0.0022,0.0222,0.022153829367256385,0.0,0.06947166416813375,0.0,0.0022465129340794436,0.0,38.344200505861735,0.0,1.0327138091338663,0.0,-0.02153832041085347,0.0,-0.041457836665744104,0.0,-0.006301231115112877,0.0,0
AFL,2024-04-11,2024-10-04,0,2024-04-11,46.25,4.41,10.4949,46.25,0.0176,0.0177,0.01771363700012823,0.0,0.06820165367006419,0.0,0.01762692748592698,0.0,31.901778472898386,0.0,1.5099318331745217,0.0,-0.02384973025410732,0.0,-0.056465178820015303,0.0,-0.0077435616330090735,0.0,0
AIG,2021-02-01,2021-03-15,0,2021-02-01,30.04,3.26,9.2214,30.04,0.1726,0.0292,0.029243325864587257,0.0,0.17633987155321532,0.0,0.1726210907529061,0.0,39.97892591138458,0.0,0.7178466371161822,0.0,-0.04178883821169516,0.0,-0.060200273738499066,0.0,-0.013356262240754249,0.0,0
AIG,2021-03-23,2021-06-01,0,2021-03-23,19.05,4.13,4.6165,19.05,0.2901,0.0286,0.028608084110926642,0.0,0.12266356263757117,0.0,0.2901457417701043,0.0,47.82931502983285,0.0,0.6907692702665874,0.0,0.04661622614714987,0.0,-0.03084008305702391,0.0,-0.008726938353664549,0.0,0
AIG,2021-07-19,2021-11-03,0,2021-07-19,36.75,3.75,9.7934,36.75,0.0596,0.0326,0.03260636274627908,0.0,0.09274606104489826,0.0,0.05960909289278007,0.0,38.1533332890749,0.0,1.4066229903961105,0.0,-0.09554407663312495,0.0,-0.04925159760436801,0.0,-0.0008380175135881304,0.0,0
AIG,2021-12-01,2022-01-14,0,2021-12-01,20.41,4.29,4.7599,20.41,0.0128,0.0346,0.03458182101332642,0.0,0.18514052819220017,0.0,0.012811307456733183,0.0,30.584212181092965,0.0,1.1721382560092237,0.0,-0.1001585067129466,0.0,-0.09787799037320223,0.0,-0.013064147006705593,0.0,0
AIG,2022-03-07,2022-03-25,0,2022-03-07,18.59,2.23,8.3351,18.59,0.001,0.0451,0.04507565556605026,0.0,0.1479863641041222,0.0,0.0009725865122412334,0.0,36.78207252928435,0.0,1.3479567444699914,0.0,-0.08137116480460208,0.0,-0.0979293625782985,0.0,-0.012419924619704353,0.0,0
AIG,2023-10-23,2024-03-27,0,2023-10-23,34.18,3.27,10.4368,34.18,0.0367,0.0215,0.021544832464080208,0.0,0.07993169254566576,0.0,0.03672806942445161,0.0,39.87661709789474,0.0,0.9663700747617131,0.0,-0.015572446295474841,0.0,-0.030970141398835065,0.0,-0.004119389660446144,0.0,0
ALB,2020-07-09,2020-07-17,0,2020-07-09,16.78,0.17,33.5577,16.78,0.083,0.0377,0.03773690717401631,0.0,0.10634287751804172,0.0,0.082989711534323,0.0,49.179254505077,0.0,1.071728665004712,0.0,0.05093772215092153,0.0,-0.015402489232500443,0.0,-0.004841064537041106,0.0,0
ALB,2020-08-06,2020-09-02,0,2020-08-06,19.57,2.93,6.6763,19.57,0.1599,0.0338,0.03384589637690675,0.0,0.12451409512211428,0.0,0.1599209239646218,0.0,50.60669398545181,0.0,1.8987620975075554,0.0,0.030254060230063915,0.0,-0.020888585693705688,0.0,-0.005203652864800577,0.0,0
ALB,2020-10-28,2020-12-08,0,2020-10-28,58.57,4.31,13.5737,58.57,0.1475,0.0321,0.032071296806270154,0.0,0.11234605693251093,0.0,0.14750516836861333,0.0,44.46753200824627,0.0,1.015956758993457,0.0,-0.02385296191591467,0.0,-0.03451725932196672,0.0,-0.0026326078510892996,0.0,0
ALB,2020-12-14,2021-01-19,0,2020-12-14,37.66,3.7,10.1812,37.66,0.5739,0.0343,0.03428762268842339,0.0,0.1611640734696318,0.0,0.5739189607103781,0.0,58.43138301046386,0.0,1.1051761566190674,0.0,0.18518380790186376,0.0,-0.0009012578403686004,0.0,-0.008300836808419917,0.0,0
ALB,2021-06-18,2021-07-12,0,2021-06-18,18.69,2.39,7.8027,18.69,0.1299,0.0317,0.031714992004214175,0.0,0.13504119405264792,0.0,0.12994241342371704,0.0,41.65163448721772,0.0,1.5030938179385696,0.0,-0.02286418554241033,0.0,-0.05244467043010489,0.0,-0.009061367663129991,0.0,0
ALB,2021-07-19,2021-08-10,0,2021-07-19,34.23,3.0,11.3993,34.23,0.2045,0.0385,0.038530088369565875,0.0,0.18270116651116822,0.0,0.20446362529880283,0.0,55.904019637798264,0.0,1.6257190324357094,0.0,0.06377291072827113,0.0,0.032769767080317744,0.0,0.004876687211488059,0.0,0
ALB,2021-10-11,2021-11-22,0,2021-10-11,32.52,4.58,7.0923,32.52,0.197,0.0358,0.03582435269066111,0.0,0.11081270012606634,0.0,0.1969797046134399,0.0,41.071138519821204,0.0,0.6590248985655056,0.0,-0.05361864926994302,0.0,-0.035227486446182836,0.0,-0.004359434752500861,0.0,0
ALB,2022-09-01,2022-09-14,0,2022-09-01,19.49,1.13,17.2213,19.49,0.1285,0.0419,0.04194650610060121,0.0,0.24819578257237246,0.0,0.1284615419991339,0.0,46.32795629398806,0.0,1.2833604170772612,0.0,0.07461138602429963,0.0,-0.05480935920337744,0.0,-0.014265679185491925,0.0,0
ALB,2022-11-02,2022-11-11,0,2022-11-02,22.08,1.92,11.4935,22.08,0.1413,0.0445,0.04453162374880656,0.0,0.20724266517970924,0.0,0.1413438287187444,0.0,47.04940810304006,0.0,1.0924110720670734,0.0,-0.031801595415869056,0.0,-0.0042145475147665114,0.0,0.0055551765365314506,0.0,0
ALB,2025-12-31,2026-01-14,0,2025-12-31,25.53,2.02,12.6531,25.53,0.7127,0.0385,0.038487113937299165,0.0,0.2535701020713115,0.0,0.7127372124971005,0.0,61.41483856674224,0.0,0.5868106549535833,0.0,0.1873275821601551,0.0,0.036894493754870604,0.0,-0.003910846452927766,0.0,0
ALB,2026-01-16,2026-01-27,0,2026-01-16,19.1,0.0,38.1992,19.1,0.865,0.0468,0.04676766161586176,0.0,0.30295089396834995,0.0,0.8649901093671276,0.0,61.192782809285646,0.0,1.5098786480794304,0.0,0.21817905473225063,0.0,0.053587279401887504,0.0,0.005158095044985609,0.0,0
ALGN,2020-09-23,2020-10-23,0,2020-09-23,52.3,3.81,13.7288,52.3,0.2008,0.0492,0.04922529606040394,0.0,0.1444695412732041,0.0,0.20080638205766357,0.0,46.4237108644963,0.0,0.801334634740653,0.0,-0.0009221867267664968,0.0,-0.025349364499139482,0.0,-0.004121511703367404,0.0,0
ALGN,2020-11-19,2021-01-08,0,2020-11-19,29.27,3.34,8.771,29.27,0.5699,0.0386,0.038569982531453835,0.0,0.149328679673069,0.0,0.5699006172323419,0.0,54.995079945284154,0.0,0.4952851614309853,0.0,0.15867388257404316,0.0,-0.03694352286456847,0.0,-0.016876452082098488,0.0,0
ALGN,2021-01-27,2021-02-05,0,2021-01-27,21.74,2.09,10.4167,21.74,0.4472,0.0397,0.03968206776594547,0.0,0.12972064987387552,0.0,0.4472495097849125,0.0,39.94763946936671,0.0,1.9075003330520894,0.0,-0.01220150894164474,0.0,-0.06362218406596294,0.0,-0.012726617172571442,0.0,0
ALGN,2021-03-24,2021-04-27,0,2021-03-24,22.84,2.34,9.7774,22.84,0.2109,0.0489,0.048905081066074864,0.0,0.16370052127299808,0.0,0.21093261018215112,0.0,40.597305987726166,0.0,0.616097063999259,0.0,-0.08947980532359477,0.0,-0.052197724095632225,0.0,-0.003592430469670958,0.0,0
ALGN,2021-07-19,2021-09-08,0,2021-07-19,22.56,4.63,4.8772,22.56,0.1107,0.0318,0.03181759054081861,0.0,0.0819192850983265,0.0,0.11071282252959877,0.0,42.62817434813739,0.0,1.06203125,0.0,-0.005143342002676796,0.0,-0.0361149423883965,0.0,-0.004353844213893422,0.0,0
ALGN,2023-05-25,2023-06-30,0,2023-05-25,26.26,1.67,15.7678,26.26,0.0714,0.0341,0.034066787667514475,0.0,0.16816936730194496,0.0,0.07136028054846819,0.0,34.51440278711418,0.0,0.7088799889518023,0.0,-0.11901371706952647,0.0,-0.0639397490693682,0.0,-0.005528611547724134,0.0,0
ALGN,2023-07-20,2023-07-27,0,2023-07-20,16.41,1.55,10.5865,16.41,0.1997,0.0374,0.037415886427446574,0.0,0.16225802032405207,0.0,0.19973202627907902,0.0,45.411223230428526,0.0,1.8072720105700375,0.0,0.0361362366738352,0.0,-0.04173919598466784,0.0,-0.005968793410461191,0.0,0
ALGN,2026-03-30,2026-04-22,0,2026-03-30,17.92,3.39,5.2814,17.92,0.042,0.0456,0.045608430500246454,0.0,0.1339606313986292,0.0,0.042005134375686905,0.0,41.072504451457384,0.0,0.7385831177005385,0.0,-0.05927700996444082,0.0,-0.045220820005659766,0.0,-0.004095226863469926,0.0,0
ALL,2021-02-16,2021-05-14,0,2021-02-16,35.93,4.61,7.7874,35.93,0.0577,0.0226,0.02260994024977508,0.0,0.09372447089863618,0.0,0.05765153912633327,0.0,35.057920906276976,0.0,1.1606733040132857,0.0,-0.04041916678677986,0.0,-0.04673922026816855,0.0,-0.007528460614958125,0.0,0
ALL,2023-12-21,2024-04-03,0,2023-12-21,28.82,3.61,7.9899,28.82,0.1771,0.0195,0.019466102189558836,0.0,0.08007921577289935,0.0,0.17708328721363867,0.0,47.20193509732874,0.0,0.9722155234227543,0.0,0.027056110744403096,0.0,-0.02277855515396529,0.0,-0.008024309444715874,0.0,0
ALL,2024-07-25,2024-09-23,0,2024-07-25,17.19,4.71,3.6479,17.19,0.0834,0.0249,0.02485748029509167,0.0,0.1537301366438742,0.0,0.08342549937716559,0.0,48.37580452641965,0.0,2.729831211814455,0.0,0.007752931105337065,0.0,0.0009441514100714865,0.0,0.0037218029303557757,0.0,0
ALL,2025-01-10,2025-03-20,0,2025-01-10,16.71,4.22,3.9642,16.71,0.0147,0.0258,0.025774907146455535,0.0,0.08348142497531125,0.0,0.014725101938222882,0.0,33.40234608707979,0.0,2.8364291824514236,0.0,-0.07024604484642136,0.0,-0.05609749432300561,0.0,-0.005364938049584693,0.0,0
AMAT,2020-06-11,2020-07-22,0,2020-06-11,15.9,4.72,3.3708,15.9,0.0154,0.0384,0.03836334549013844,0.0,0.16534287160387562,0.0,0.015390981403141409,0.0,49.6504892010272,0.0,1.0409802523380136,0.0,0.05810010463126021,0.0,-0.016412743928277764,0.0,-0.00031842667814092527,0.0,0
AMAT,2020-12-23,2021-01-19,0,2020-12-23,29.98,2.51,11.9233,29.98,0.3762,0.0262,0.026223636775818838,0.0,0.11771601635604076,0.0,0.3762240025389312,0.0,54.20341423036818,0.0,0.7566386757049507,0.0,0.12280903833123936,0.0,-0.027920105751520423,0.0,-0.013921246115561899,0.0,0
AMAT,2021-01-29,2021-02-24,0,2021-01-29,27.27,4.16,6.5594,27.27,0.4363,0.0489,0.048857830252325624,0.0,0.30152534177558216,0.0,0.43634920841177444,0.0,49.22928881842729,0.0,0.9764102412815246,0.0,0.06765025017586157,0.0,-0.02839057711125983,0.0,-0.011609489270206445,0.0,0
AMAT,2021-05-12,2021-06-04,0,2021-05-12,21.95,2.42,9.0723,21.95,0.268,0.0422,0.04224283517586913,0.0,0.1856884976802676,0.0,0.2680038487267882,0.0,31.259818897092615,0.0,1.9456318175415899,0.0,-0.09506402875986555,0.0,-0.1253269901571506,0.0,-0.01947596177940251,0.0,0
AMAT,2021-10-04,2021-11-18,0,2021-10-04,26.79,3.77,7.1085,26.79,0.0051,0.0386,0.038595361861135054,0.0,0.17168668564588288,0.0,0.005110854398033407,0.0,34.9658301882115,0.0,1.2452022972903372,0.0,-0.07653079154630808,0.0,-0.08156928359111389,0.0,-0.012921285262827882,0.0,0
AMAT,2023-04-26,2023-05-18,0,2023-04-26,17.78,1.91,9.2937,17.78,0.0667,0.0298,0.029825013724519123,0.0,0.14984454368257139,0.0,0.06666995763932358,0.0,39.406540127165975,0.0,1.0999263874555771,0.0,-0.05383548908575144,0.0,-0.043771800798351544,0.0,-0.004052485228196857,0.0,0
AMAT,2023-05-24,2023-06-27,0,2023-05-24,20.39,4.03,5.0542,20.39,0.1603,0.0286,0.028596479592468135,0.0,0.19165913599148163,0.0,0.16026441061465735,0.0,55.79306771881665,0.0,1.1112205902017778,0.0,0.03816924286131685,0.0,0.03170980734161053,0.0,0.006849744682051645,0.0,0
AMAT,2023-10-25,2023-11-15,0,2023-10-25,19.41,0.73,26.4166,19.41,0.0074,0.0347,0.03468493106257038,0.0,0.11188555148617792,0.0,0.007442470293774537,0.0,32.704899143501834,0.0,1.2766999259244645,0.0,-0.08228768681560933,0.0,-0.062135138221244134,0.0,-0.00663053336126601,0.0,0
AMAT,2024-01-05,2024-01-24,0,2024-01-05,16.87,1.15,14.6125,16.87,0.0827,0.0243,0.024261779074461483,0.0,0.15325370228233984,0.0,0.08271796431661649,0.0,40.52407258812082,0.0,1.0264778869393563,0.0,-0.004835678232153172,0.0,-0.05397117237443759,0.0,-0.012773447947997453,0.0,0
AMAT,2024-01-31,2024-02-16,0,2024-01-31,21.47,2.98,7.2141,21.47,0.1624,0.0302,0.030193034570201064,0.0,0.2163219681734388,0.0,0.16243255979423657,0.0,54.737452797132725,0.0,0.9459037912613275,0.0,0.049566139353429205,0.0,0.030478549360724385,0.0,0.002689158156941389,0.0,0
AMAT,2024-05-01,2024-06-18,0,2024-05-01,27.99,4.11,6.8067,27.99,0.1882,0.034,0.03404075871303065,0.0,0.15133954227601934,0.0,0.18823365830236605,0.0,42.904109851797934,0.0,1.2037095490565197,0.0,-0.0466113818742092,0.0,-0.039049381419686974,0.0,-0.002727090200482502,0.0,0
AMAT,2025-11-20,2025-12-10,0,2025-11-20,24.94,0.85,29.214,24.94,0.237,0.0474,0.04742319169935268,0.0,0.08981672591694739,0.0,0.23703269650151157,0.0,46.629872652313416,0.0,1.1240453986211516,0.0,0.015529919657189554,0.0,-0.04368893752488686,0.0,-0.009062171697257792,0.0,0
AMAT,2025-12-17,2026-01-29,0,2025-12-17,37.49,4.85,7.7221,37.49,0.3353,0.0339,0.03386289236125004,0.0,0.26367484721889756,0.0,0.3352570204931609,0.0,48.25813279060779,0.0,1.1150042404908325,0.0,0.0428548882130128,0.0,-0.02424929952692021,0.0,-0.008355770622350921,0.0,0
AMAT,2026-03-06,2026-03-24,0,2026-03-06,15.17,3.93,3.8582,15.17,0.4072,0.0491,0.04914104558933978,0.0,0.2632411624481173,0.0,0.4071615706008955,0.0,41.92487646821484,0.0,1.0803679032671791,0.0,0.005735516915380084,0.0,-0.0881349310901353,0.0,-0.019321291842042,0.0,0
AMAT,2026-03-30,2026-04-24,0,2026-03-30,29.07,2.4,12.1083,29.07,0.3151,0.0494,0.049444247995560256,0.0,0.1616881564983484,0.0,0.31512037165425055,0.0,39.7326050876274,0.0,0.9504391445309702,0.0,-0.06128948421346761,0.0,-0.0716783272654188,0.0,-0.01079746813093262,0.0,0
AMD,2020-07-13,2020-08-06,0,2020-07-13,61.8,3.59,17.2017,61.8,0.1648,0.042,0.04201210804616186,0.0,0.12677589509726156,0.0,0.1648265448619668,0.0,50.039874725393204,0.0,1.1882250037838251,0.0,0.00046672409704721294,0.0,0.0022161363959358645,0.0,0.005211437835253855,0.0,0
AMD,2020-11-10,2020-12-15,0,2020-11-10,24.53,4.51,5.442,24.53,0.2418,0.0454,0.045353798105501365,0.0,0.16210294006875967,0.0,0.24184829640237884,0.0,45.53222004846971,0.0,1.234262678377147,0.0,-0.03634677083564778,0.0,-0.030029428932394773,0.0,0.003063869654378887,0.0,0
AMD,2021-07-16,2021-08-04,0,2021-07-16,38.28,1.22,31.4967,38.28,0.0137,0.0346,0.03464565273485048,0.0,0.1750820940530148,0.0,0.0137360037447249,0.0,46.427634433672836,0.0,0.8672426406128138,0.0,0.03871884985898016,0.0,-0.03140136687428824,0.0,-0.009332031640173249,0.0,0
AMD,2021-10-04,2021-11-08,0,2021-10-04,49.65,2.2,22.606,49.65,0.1138,0.0319,0.031941407794639345,0.0,0.09733659289368266,0.0,0.11381339918121185,0.0,41.275127603363345,0.0,1.0121248735359412,0.0,-0.05372120811290333,0.0,-0.03949613891077724,0.0,-0.005624438031953148,0.0,0
AMD,2021-11-10,2021-11-29,0,2021-11-10,15.76,3.53,4.4606,15.76,0.4901,0.0491,0.049101723289910304,0.0,0.3218377150902769,0.0,0.49009412914967626,0.0,67.9490397508477,0.0,1.3567098153808956,0.0,0.2330256893982714,0.0,0.11115961905533557,0.0,0.014667414944815929,0.0,0
AMD,2023-05-03,2023-05-26,0,2023-05-03,55.64,1.95,28.4587,55.64,0.0341,0.0403,0.04032625081424695,0.0,0.16321697095173032,0.0,0.034138515152931044,0.0,34.12703735793785,0.0,2.103318750513908,0.0,-0.08482980851974802,0.0,-0.09016930640760097,0.0,-0.008050966227115295,0.0,0
AMD,2023-12-06,2023-12-28,0,2023-12-06,27.34,3.34,8.1878,27.34,0.1147,0.0295,0.029465357306292853,0.0,0.09776104397844723,0.0,0.11469093208268244,0.0,50.96018824666892,0.0,1.320859217842269,0.0,0.061162645607526656,0.0,-0.022888761137955512,0.0,-0.008353643247860622,0.0,0
AMD,2024-01-03,2024-01-25,0,2024-01-03,33.26,3.47,9.5789,33.26,0.2326,0.0328,0.032790020233149336,0.0,0.24564313816751346,0.0,0.23257251551033864,0.0,52.14683926497497,0.0,0.9320306661403234,0.0,0.10461705106027584,0.0,-0.009888623952957677,0.0,-0.005780268425755008,0.0,0
AMD,2024-02-21,2024-03-07,0,2024-02-21,28.66,3.22,8.9104,28.66,0.3479,0.0424,0.042351072425441956,0.0,0.11251799326958722,0.0,0.3478988051906245,0.0,47.459745008275064,0.0,0.6138361475279539,0.0,0.04848330208793573,0.0,-0.05013546821844813,0.0,-0.012496626179850557,0.0,0
AMD,2024-05-01,2024-05-28,0,2024-05-01,18.95,3.55,5.3424,18.95,0.0489,0.0487,0.048693423635715334,0.0,0.23104215266044453,0.0,0.048925916443900035,0.0,33.369264671880174,0.0,1.5593565412369295,0.0,-0.18176154204588355,0.0,-0.09378992260507482,0.0,0.0007398828133068797,0.0,0
AMD,2024-06-18,2024-07-10,0,2024-06-18,18.97,2.79,6.807,18.97,0.0604,0.0383,0.03834497862492406,0.0,0.10859886259997707,0.0,0.0604489881401114,0.0,40.55521657538283,0.0,0.9887710640873418,0.0,-0.029123136654358586,0.0,-0.05246287462237384,0.0,-0.006853054091204343,0.0,0
AMD,2025-07-07,2025-07-30,0,2025-07-07,33.17,3.55,9.3505,33.17,0.0887,0.0425,0.04253390184772838,0.0,0.28055772815193375,0.0,0.08874967691571511,0.0,59.34981303408881,0.0,0.6799375246601221,0.0,0.15346178372358585,0.0,0.031519526967146216,0.0,-0.0025711642112666573,0.0,0
AMD,2025-09-05,2025-10-08,0,2025-09-05,55.86,2.98,18.7359,55.86,0.2026,0.0406,0.04057734147841164,0.0,0.2060292649828277,0.0,0.2025889765329171,0.0,35.6098778696002,0.0,1.5059400208429212,0.0,-0.06182379138344075,0.0,-0.10247540941568406,0.0,-0.016166829335306613,0.0,0
AMD,2026-01-09,2026-01-23,0,2026-01-09,27.81,0.0,55.6283,27.81,0.2257,0.036,0.036021907191898156,0.0,0.13177826529650652,0.0,0.22569660516601917,0.0,38.99217334980442,0.0,0.8784280695950746,0.0,-0.09289793644574294,0.0,-0.04240076506394773,0.0,-0.002799852814610717,0.0,0
AMD,2026-03-30,2026-04-24,0,2026-03-30,77.42,1.24,62.6522,77.42,0.0026,0.0473,0.04726806143354053,0.0,0.1287816219269525,0.0,0.002568780714758492,0.0,44.651093569303946,0.0,1.2174643605207898,0.0,-0.08085342478388699,0.0,-0.023666314071751616,0.0,0.004007889055621803,0.0,0
AME,2020-09-23,2020-10-16,0,2020-09-23,15.24,1.37,11.1609,15.24,0.0535,0.0292,0.02922620891246773,0.0,0.09349728827245773,0.0,0.05353990054986895,0.0,39.28350140908946,0.0,0.8422297796835724,0.0,-0.025720300107152396,0.0,-0.046435566683640114,0.0,-0.007729565249680634,0.0,0
AME,2020-10-28,2020-11-24,0,2020-10-28,23.49,2.22,10.6019,23.49,0.078,0.0248,0.024791544373748996,0.0,0.12945008307923606,0.0,0.07802643307885268,0.0,35.49092406286388,0.0,1.3382100051433647,0.0,-0.03866907564853932,0.0,-0.0706280637737661,0.0,-0.010595549539643716,0.0,0
AME,2021-01-27,2021-07-30,0,2021-01-27,25.59,4.98,5.1386,25.59,0.1067,0.0268,0.026793753600426556,0.0,0.12777188497304343,0.0,0.10665265092513361,0.0,29.664832379081787,0.0,2.4035495657950934,0.0,-0.06447876006107313,0.0,-0.07265712109696407,0.0,-0.01153175399605398,0.0,0
